N,extraction,value
100,8541,1.07246
1,8542,1.58959
2,8542,1.01067
10,8542,0.9209
100,8542,0.963819
1,8543,1.77576
2,8543,1.13456
10,8543,0.775772
100,8543,0.997799
1,8544,2.71648
2,8544,1.4056
10,8544,1.12364
100,8544,1.06037
1,8545,0.100625
2,8545,0.15001
10,8545,0.559441
100,8545,0.912677
1,8546,1.83586
2,8546,1.11295
10,8546,0.685257
100,8546,0.921937
1,8547,1.81176
2,8547,1.3738
10,8547,1.04357
100,8547,1.08029
1,8548,0.109293
2,8548,0.320842
10,8548,1.18854
100,8548,1.04756
1,8549,2.17862
2,8549,1.51321
10,8549,0.811253
100,8549,0.934116
1,8550,1.47526
2,8550,0.914698
10,8550,1.18184
100,8550,1.06429
1,8551,0.10834
2,8551,0.891494
10,8551,0.843627
100,8551,0.894783
1,8552,0.339638
2,8552,0.229857
10,8552,0.671544
100,8552,0.941555
1,8553,0.045957
2,8553,0.939192
10,8553,1.24729
100,8553,1.12295
1,8554,0.187469
2,8554,0.657139
10,8554,0.581386
100,8554,1.07228
1,8555,2.3207
2,8555,1.2907
10,8555,1.52654
100,8555,1.137
1,8556,0.562435
2,8556,1.21455
10,8556,1.1426
100,8556,0.989593
1,8557,1.06361
2,8557,0.701712
10,8557,0.733922
100,8557,0.760545
1,8558,1.30924
2,8558,1.33561
10,8558,1.12275
100,8558,0.907747
1,8559,0.666247
2,8559,0.377917
10,8559,0.389535
100,8559,1.04382
1,8560,0.34647
2,8560,1.11468
10,8560,0.870353
100,8560,1.00386
1,8561,0.561988
2,8561,1.24329
10,8561,1.25982
100,8561,0.986649
1,8562,0.788438
2,8562,1.84845
10,8562,1.32566
100,8562,1.03733
1,8563,0.303765
2,8563,0.851316
10,8563,0.785381
100,8563,1.0816
1,8564,0.707404
2,8564,1.97668
10,8564,0.958399
100,8564,1.02884
1,8565,1.01175
2,8565,0.507999
10,8565,0.557718
100,8565,1.00525
1,8566,2.52401
2,8566,1.7834
10,8566,1.12487
100,8566,1.09103
1,8567,0.618372
2,8567,0.55697
10,8567,0.89145
100,8567,1.02006
1,8568,0.129527
2,8568,0.143142
10,8568,0.975065
100,8568,1.13508
1,8569,0.727342
2,8569,0.430934
10,8569,1.54189
100,8569,0.989564
1,8570,1.0788
2,8570,0.801387
10,8570,0.692624
100,8570,0.988363
1,8571,0.381912
2,8571,0.236638
10,8571,0.805329
100,8571,0.858683
1,8572,1.05203
2,8572,0.869777
10,8572,0.925929
100,8572,0.923231
1,8573,0.240657
2,8573,0.392427
10,8573,1.0159
100,8573,1.09498
1,8574,2.0852
2,8574,1.72112
10,8574,1.16558
100,8574,1.04991
1,8575,1.34276
2,8575,1.02163
10,8575,1.0706
100,8575,1.13894
1,8576,0.979882
2,8576,1.22348
10,8576,0.90404
100,8576,1.03762
1,8577,0.216348
2,8577,0.281166
10,8577,1.10199
100,8577,1.03079
1,8578,0.326852
2,8578,0.413892
10,8578,0.834956
100,8578,0.904473
1,8579,0.657945
2,8579,0.336833
10,8579,1.00057
100,8579,1.04942
1,8580,1.01244
2,8580,0.75022
10,8580,1.98535
100,8580,1.19521
1,8581,0.190651
2,8581,0.238912
10,8581,0.720942
100,8581,0.955212
1,8582,4.00673
2,8582,2.05501
10,8582,1.22762
100,8582,0.998299
1,8583,1.74882
2,8583,1.09466
10,8583,0.683258
100,8583,0.973505
1,8584,2.23551
2,8584,2.74976
10,8584,0.984691
100,8584,1.06214
1,8585,0.771192
2,8585,0.555238
10,8585,1.09219
100,8585,1.05117
1,8586,1.59369
2,8586,1.75219
10,8586,0.819231
100,8586,0.993215
1,8587,1.36958
2,8587,1.39604
10,8587,1.00998
100,8587,0.941107
1,8588,0.303187
2,8588,0.343033
10,8588,0.87274
100,8588,1.00318
1,8589,0.312718
2,8589,0.929975
10,8589,0.733136
100,8589,0.937468
1,8590,0.0349861
2,8590,0.589791
10,8590,0.847089
100,8590,0.901898
1,8591,0.883045
2,8591,0.898615
10,8591,0.829067
100,8591,1.03742
1,8592,1.71553
2,8592,0.858817
10,8592,0.550766
100,8592,1.02058
1,8593,0.459053
2,8593,1.40484
10,8593,1.36685
100,8593,1.10243
1,8594,1.62064
2,8594,2.01064
10,8594,0.901233
100,8594,1.04754
1,8595,0.270499
2,8595,0.52132
10,8595,0.778485
100,8595,0.907873
1,8596,2.36464
2,8596,1.36308
10,8596,1.4214
100,8596,1.06698
1,8597,1.51874
2,8597,1.07303
10,8597,1.19921
100,8597,1.01995
1,8598,1.63055
2,8598,2.08687
10,8598,1.38443
100,8598,1.1877
1,8599,1.62918
2,8599,0.904133
10,8599,0.861648
100,8599,0.994036
1,8600,1.09169
2,8600,1.28458
10,8600,1.05344
100,8600,0.784762
1,8601,1.70947
2,8601,1.0765
10,8601,1.39726
100,8601,1.0612
1,8602,1.01871
2,8602,0.795352
10,8602,1.39111
100,8602,1.06754
1,8603,1.53818
2,8603,0.842202
10,8603,1.22658
100,8603,0.816305
1,8604,0.102139
2,8604,0.185006
10,8604,1.00846
100,8604,0.990459
1,8605,0.08871
2,8605,0.319072
10,8605,0.560428
100,8605,0.77408
1,8606,0.913611
2,8606,0.613428
10,8606,0.565236
100,8606,0.870944
1,8607,1.36367
2,8607,1.55618
10,8607,0.838617
100,8607,0.824958
1,8608,0.946337
2,8608,0.663139
10,8608,1.30261
100,8608,0.945563
1,8609,2.26313
2,8609,2.07163
10,8609,0.834433
100,8609,1.09353
1,8610,3.4774
2,8610,2.20312
10,8610,1.23754
100,8610,1.06348
1,8611,0.660715
2,8611,0.639484
10,8611,1.04333
100,8611,1.15275
1,8612,0.0732528
2,8612,0.336597
10,8612,1.25601
100,8612,1.03494
1,8613,0.233511
2,8613,0.147456
10,8613,0.413637
100,8613,0.799273
1,8614,1.74777
2,8614,1.59095
10,8614,0.841343
100,8614,0.9473
1,8615,1.26709
2,8615,1.36124
10,8615,1.0216
100,8615,1.05035
1,8616,0.413728
2,8616,0.46797
10,8616,1.17898
100,8616,1.19585
1,8617,0.040859
2,8617,0.0832913
10,8617,0.441713
100,8617,0.843969
1,8618,0.40894
2,8618,0.511397
10,8618,0.870915
100,8618,1.11556
1,8619,0.288977
2,8619,0.201992
10,8619,0.55637
100,8619,0.851661
1,8620,0.406241
2,8620,0.379865
10,8620,0.713617
100,8620,1.34234
1,8621,0.503934
2,8621,0.718475
10,8621,1.2311
100,8621,0.980508
1,8622,0.807689
2,8622,0.843996
10,8622,0.631252
100,8622,0.987491
1,8623,1.03334
2,8623,0.589811
10,8623,1.41071
100,8623,1.11687
1,8624,0.853619
2,8624,0.482024
10,8624,0.72414
100,8624,0.951557
1,8625,1.17197
2,8625,0.598884
10,8625,1.23457
100,8625,1.11081
1,8626,1.28979
2,8626,0.960132
10,8626,1.10364
100,8626,1.03351
1,8627,0.502916
2,8627,1.53942
10,8627,1.18418
100,8627,0.99791
1,8628,0.258547
2,8628,0.71634
10,8628,0.868218
100,8628,1.01493
1,8629,1.11358
2,8629,1.13379
10,8629,1.71364
100,8629,1.26984
1,8630,0.0806029
2,8630,0.546226
10,8630,0.996558
100,8630,1.09905
1,8631,0.940689
2,8631,0.948086
10,8631,0.735472
100,8631,1.05065
1,8632,1.08388
2,8632,0.735871
10,8632,0.840674
100,8632,1.00394
1,8633,1.87117
2,8633,0.986187
10,8633,0.818875
100,8633,0.966467
1,8634,0.137029
2,8634,0.118222
10,8634,0.532508
100,8634,0.910844
1,8635,0.192387
2,8635,0.51197
10,8635,0.65299
100,8635,0.988514
1,8636,0.673361
2,8636,0.905428
10,8636,1.25051
100,8636,1.10463
1,8637,0.512751
2,8637,1.26584
10,8637,1.49632
100,8637,1.18005
1,8638,0.647208
2,8638,0.36794
10,8638,0.555623
100,8638,0.885008
1,8639,0.570729
2,8639,2.22557
10,8639,1.47103
100,8639,1.02315
1,8640,0.131424
2,8640,0.307711
10,8640,0.986872
100,8640,1.06641
1,8641,0.993839
2,8641,0.544965
10,8641,0.860256
100,8641,0.967759
1,8642,0.111945
2,8642,0.276847
10,8642,1.13275
100,8642,1.10389
1,8643,0.450283
2,8643,0.257854
10,8643,0.728683
100,8643,1.09171
1,8644,1.69663
2,8644,0.851897
10,8644,1.00411
100,8644,1.13318
1,8645,1.92577
2,8645,1.10243
10,8645,0.734973
100,8645,0.952441
1,8646,0.200208
2,8646,1.47613
10,8646,1.27568
100,8646,1.06937
1,8647,0.267724
2,8647,0.671764
10,8647,0.982338
100,8647,1.11267
1,8648,0.248598
2,8648,0.574545
10,8648,0.942548
100,8648,0.779159
1,8649,1.89327
2,8649,1.36794
10,8649,0.813802
100,8649,0.943688
1,8650,0.429352
2,8650,0.461443
10,8650,1.93417
100,8650,1.05344
1,8651,1.64068
2,8651,1.06746
10,8651,0.673506
100,8651,1.14027
1,8652,0.554381
2,8652,0.840451
10,8652,1.28487
100,8652,0.906861
1,8653,1.45809
2,8653,2.70496
10,8653,1.22198
100,8653,1.03239
1,8654,0.764482
2,8654,0.833528
10,8654,1.11675
100,8654,1.11808
1,8655,4.01105
2,8655,2.18658
10,8655,1.40711
100,8655,1.1432
1,8656,0.727461
2,8656,1.1507
10,8656,1.02352
100,8656,0.97822
1,8657,0.822127
2,8657,0.707038
10,8657,0.66949
100,8657,1.01603
1,8658,0.276574
2,8658,0.141318
10,8658,1.36604
100,8658,1.11158
1,8659,4.91486
2,8659,2.46466
10,8659,1.36971
100,8659,1.15781
1,8660,0.96274
2,8660,0.835348
10,8660,1.09423
100,8660,1.04885
1,8661,2.36475
2,8661,2.27095
10,8661,1.31638
100,8661,0.936317
1,8662,0.434
2,8662,0.493225
10,8662,0.972685
100,8662,1.18671
1,8663,0.0703824
2,8663,0.246376
10,8663,0.880625
100,8663,1.0836
1,8664,0.584887
2,8664,1.58093
10,8664,0.989666
100,8664,1.04077
1,8665,0.992225
2,8665,0.909454
10,8665,0.930569
100,8665,0.923434
1,8666,0.550583
2,8666,0.427703
10,8666,1.33246
100,8666,0.936433
1,8667,0.941565
2,8667,0.78698
10,8667,1.46113
100,8667,1.13881
1,8668,0.419069
2,8668,0.821971
10,8668,1.4082
100,8668,0.836541
1,8669,0.987959
2,8669,2.27767
10,8669,1.31852
100,8669,1.16303
1,8670,0.669533
2,8670,0.523401
10,8670,1.23758
100,8670,0.811889
1,8671,2.02097
2,8671,1.41581
10,8671,1.12329
100,8671,0.985848
1,8672,1.93112
2,8672,1.41642
10,8672,0.677428
100,8672,1.03127
1,8673,0.349178
2,8673,0.311663
10,8673,0.614295
100,8673,1.14244
1,8674,0.434507
2,8674,0.227531
10,8674,0.566691
100,8674,1.00946
1,8675,0.11604
2,8675,1.26215
10,8675,0.822926
100,8675,0.974876
1,8676,1.40604
2,8676,0.97723
10,8676,1.09484
100,8676,0.988642
1,8677,0.586458
2,8677,0.299453
10,8677,0.504522
100,8677,1.00661
1,8678,0.503239
2,8678,0.387402
10,8678,0.451751
100,8678,0.772017
1,8679,0.356072
2,8679,0.657925
10,8679,0.999068
100,8679,0.980162
1,8680,0.91764
2,8680,0.96471
10,8680,1.29403
100,8680,0.966077
1,8681,1.31474
2,8681,1.60082
10,8681,1.28827
100,8681,1.05528
1,8682,2.02121
2,8682,1.36383
10,8682,1.01017
100,8682,0.941901
1,8683,0.313197
2,8683,0.730772
10,8683,1.15441
100,8683,1.11348
1,8684,1.53207
2,8684,0.953434
10,8684,1.15737
100,8684,1.05086
1,8685,0.873002
2,8685,0.496242
10,8685,0.60585
100,8685,0.946373
1,8686,1.169
2,8686,1.43456
10,8686,0.596896
100,8686,1.04242
1,8687,0.495507
2,8687,0.814898
10,8687,1.04362
100,8687,1.1041
1,8688,0.0824508
2,8688,0.600291
10,8688,1.29961
100,8688,1.07591
1,8689,0.946355
2,8689,0.702343
10,8689,0.853375
100,8689,0.910829
1,8690,1.38903
2,8690,1.74994
10,8690,1.00369
100,8690,0.990304
1,8691,1.40255
2,8691,1.76746
10,8691,1.63889
100,8691,1.03228
1,8692,1.17569
2,8692,0.643379
10,8692,0.591247
100,8692,0.714653
1,8693,0.800255
2,8693,0.555573
10,8693,0.650522
100,8693,1.02152
1,8694,1.23551
2,8694,1.70305
10,8694,0.93765
100,8694,0.983093
1,8695,1.81532
2,8695,2.16816
10,8695,1.39438
100,8695,1.12703
1,8696,1.63822
2,8696,1.38543
10,8696,1.44049
100,8696,1.00462
1,8697,1.1049
2,8697,2.03327
10,8697,1.23125
100,8697,0.962038
1,8698,0.342091
2,8698,0.943141
10,8698,0.553768
100,8698,0.824914
1,8699,1.14593
2,8699,1.79131
10,8699,1.1915
100,8699,1.14262
1,8700,1.00971
2,8700,0.592089
10,8700,0.932648
100,8700,1.02099
1,8701,1.19783
2,8701,1.88625
10,8701,1.44768
100,8701,1.05531
1,8702,0.0855348
2,8702,0.068329
10,8702,0.472686
100,8702,0.891566
1,8703,0.838329
2,8703,0.480061
10,8703,0.892474
100,8703,0.841116
1,8704,3.59707
2,8704,2.18478
10,8704,1.20399
100,8704,0.943938
1,8705,0.298349
2,8705,0.471736
10,8705,0.619374
100,8705,0.957757
1,8706,1.83642
2,8706,2.27363
10,8706,1.61991
100,8706,1.15755
1,8707,0.202929
2,8707,0.131202
10,8707,0.439433
100,8707,0.790804
1,8708,0.266528
2,8708,0.15003
10,8708,0.818383
100,8708,0.75768
1,8709,1.50317
2,8709,1.14604
10,8709,1.38335
100,8709,0.989068
1,8710,0.333207
2,8710,0.311356
10,8710,0.544052
100,8710,1.057
1,8711,0.36407
2,8711,0.289531
10,8711,1.17942
100,8711,1.02591
1,8712,0.0125584
2,8712,0.487563
10,8712,0.922828
100,8712,1.11296
1,8713,2.53395
2,8713,1.33715
10,8713,0.867548
100,8713,0.969905
1,8714,0.494481
2,8714,0.759326
10,8714,0.776626
100,8714,1.21534
1,8715,3.36689
2,8715,1.70177
10,8715,1.13924
100,8715,1.0436
1,8716,0.133333
2,8716,0.0854954
10,8716,0.985133
100,8716,1.06997
1,8717,0.711134
2,8717,0.451098
10,8717,1.08497
100,8717,1.04327
1,8718,0.225096
2,8718,0.313511
10,8718,0.853009
100,8718,1.07369
1,8719,0.140003
2,8719,0.886256
10,8719,0.724655
100,8719,1.11232
1,8720,0.174963
2,8720,0.280792
10,8720,1.16753
100,8720,1.02901
1,8721,2.91827
2,8721,3.02155
10,8721,1.7769
100,8721,1.04134
1,8722,0.125786
2,8722,0.32609
10,8722,0.569772
100,8722,1.00796
1,8723,2.0623
2,8723,1.44862
10,8723,1.08043
100,8723,1.02586
1,8724,0.756492
2,8724,1.19669
10,8724,0.667972
100,8724,0.81087
1,8725,0.152203
2,8725,2.39381
10,8725,1.30063
100,8725,0.910084
1,8726,1.20085
2,8726,1.04618
10,8726,0.946179
100,8726,1.00151
1,8727,0.0455079
2,8727,1.07344
10,8727,1.20679
100,8727,0.858899
1,8728,0.017137
2,8728,0.533807
10,8728,0.934823
100,8728,0.961351
1,8729,2.70998
2,8729,1.62186
10,8729,1.00823
100,8729,0.935476
1,8730,3.23351
2,8730,1.94494
10,8730,1.109
100,8730,1.11684
1,8731,0.601419
2,8731,1.62555
10,8731,1.52452
100,8731,0.969338
1,8732,1.71673
2,8732,1.82185
10,8732,1.33236
100,8732,1.11794
1,8733,0.0152105
2,8733,1.06566
10,8733,0.545607
100,8733,1.01629
1,8734,0.192861
2,8734,0.314121
10,8734,0.620739
100,8734,0.857447
1,8735,0.753849
2,8735,0.479975
10,8735,0.451935
100,8735,1.02124
1,8736,0.116339
2,8736,0.804375
10,8736,1.09499
100,8736,1.03655
1,8737,0.439431
2,8737,1.72485
10,8737,0.897095
100,8737,1.08121
1,8738,0.187801
2,8738,0.352759
10,8738,0.965366
100,8738,0.962757
1,8739,0.718947
2,8739,0.738852
10,8739,1.38699
100,8739,0.874338
1,8740,0.0741353
2,8740,0.115513
10,8740,0.910061
100,8740,1.10894
1,8741,0.134123
2,8741,2.46463
10,8741,1.00946
100,8741,0.793254
1,8742,0.1388
2,8742,0.447402
10,8742,1.19695
100,8742,1.03434
1,8743,0.120006
2,8743,1.262
10,8743,0.690576
100,8743,0.810906
1,8744,0.610725
2,8744,0.751482
10,8744,0.789388
100,8744,0.933528
1,8745,0.12815
2,8745,0.476069
10,8745,0.641167
100,8745,1.0016
1,8746,2.16113
2,8746,1.52897
10,8746,0.783117
100,8746,1.02137
1,8747,1.17454
2,8747,0.90175
10,8747,1.47378
100,8747,1.13145
1,8748,1.00246
2,8748,1.0215
10,8748,1.12352
100,8748,1.12402
1,8749,1.15202
2,8749,0.758072
10,8749,1.01792
100,8749,0.852416
1,8750,1.28245
2,8750,0.74116
10,8750,0.61299
100,8750,0.915277
1,8751,2.66293
2,8751,1.44054
10,8751,1.24548
100,8751,1.0273
1,8752,0.138428
2,8752,0.232936
10,8752,0.42608
100,8752,0.976045
1,8753,0.143099
2,8753,0.285824
10,8753,1.02564
100,8753,0.807293
1,8754,1.13714
2,8754,1.66829
10,8754,0.635489
100,8754,1.10544
1,8755,0.0113939
2,8755,0.0462893
10,8755,0.741393
100,8755,1.03318
1,8756,1.16456
2,8756,1.72443
10,8756,1.11239
100,8756,1.05379
1,8757,1.14342
2,8757,0.676214
10,8757,0.802777
100,8757,0.978986
1,8758,0.415547
2,8758,0.246575
10,8758,0.867826
100,8758,0.931091
1,8759,0.336344
2,8759,0.812823
10,8759,0.892773
100,8759,1.06802
1,8760,1.67274
2,8760,1.88522
10,8760,1.23305
100,8760,0.988271
1,8761,1.97332
2,8761,1.03233
10,8761,1.48068
100,8761,0.941281
1,8762,0.14881
2,8762,0.14465
10,8762,1.45546
100,8762,1.03919
1,8763,0.596199
2,8763,0.665977
10,8763,0.955777
100,8763,0.977841
1,8764,1.68977
2,8764,1.26836
10,8764,1.80964
100,8764,0.995473
1,8765,0.597343
2,8765,1.9566
10,8765,1.15386
100,8765,0.9276
1,8766,0.16748
2,8766,0.230163
10,8766,0.515469
100,8766,1.07309
1,8767,0.243528
2,8767,0.277833
10,8767,1.02499
100,8767,0.934991
1,8768,0.461056
2,8768,1.12676
10,8768,1.11798
100,8768,0.902231
1,8769,2.23003
2,8769,1.8876
10,8769,1.18273
100,8769,1.12935
1,8770,0.533945
2,8770,0.883177
10,8770,0.925683
100,8770,0.902848
1,8771,0.680023
2,8771,0.537346
10,8771,0.856934
100,8771,1.03204
1,8772,0.806592
2,8772,0.420141
10,8772,0.831632
100,8772,1.00494
1,8773,0.256114
2,8773,0.443294
10,8773,1.05367
100,8773,0.902838
1,8774,1.16206
2,8774,1.036
10,8774,1.31639
100,8774,1.01691
1,8775,0.0550634
2,8775,0.175205
10,8775,1.50321
100,8775,1.23164
1,8776,0.517669
2,8776,0.68473
10,8776,1.51401
100,8776,0.905718
1,8777,0.697837
2,8777,0.494588
10,8777,0.778867
100,8777,1.04039
1,8778,1.55232
2,8778,0.845052
10,8778,0.810244
100,8778,1.03918
1,8779,1.23551
2,8779,2.24872
10,8779,1.37891
100,8779,1.07946
1,8780,3.2692
2,8780,2.82983
10,8780,1.11095
100,8780,1.25194
1,8781,1.24888
2,8781,1.10264
10,8781,1.13792
100,8781,0.952354
1,8782,0.466526
2,8782,0.474272
10,8782,1.02061
100,8782,1.17607
1,8783,4.3411
2,8783,2.37451
10,8783,1.18416
100,8783,0.71706
1,8784,1.72867
2,8784,0.896048
10,8784,1.2037
100,8784,1.07865
1,8785,0.239683
2,8785,0.645462
10,8785,0.823449
100,8785,0.868017
1,8786,0.271463
2,8786,0.568411
10,8786,0.907272
100,8786,0.912878
1,8787,0.357391
2,8787,0.43036
10,8787,0.891489
100,8787,0.993676
1,8788,0.203077
2,8788,0.61519
10,8788,1.28955
100,8788,1.09143
1,8789,1.03236
2,8789,2.17299
10,8789,0.715812
100,8789,1.0045
1,8790,0.127419
2,8790,1.00148
10,8790,0.864061
100,8790,1.03251
1,8791,0.981389
2,8791,1.85429
10,8791,1.56036
100,8791,1.12243
1,8792,0.503756
2,8792,0.477914
10,8792,0.81174
100,8792,0.975357
1,8793,0.442815
2,8793,0.256035
10,8793,0.823225
100,8793,0.96963
1,8794,5.08464
2,8794,2.87776
10,8794,1.03108
100,8794,1.06491
1,8795,1.11368
2,8795,1.09293
10,8795,1.47147
100,8795,0.992475
1,8796,0.00881583
2,8796,0.0361804
10,8796,0.888606
100,8796,0.97141
1,8797,0.418598
2,8797,0.366694
10,8797,0.835886
100,8797,0.915118
1,8798,2.0637
2,8798,1.72781
10,8798,1.00216
100,8798,1.05203
1,8799,0.819684
2,8799,1.28698
10,8799,1.27938
100,8799,0.864771
1,8800,0.389626
2,8800,0.312634
10,8800,0.680624
100,8800,0.976547
1,8801,1.02769
2,8801,0.551825
10,8801,0.781569
100,8801,0.997418
1,8802,0.112399
2,8802,0.104123
10,8802,0.74662
100,8802,0.904875
1,8803,4.7122
2,8803,2.61449
10,8803,1.73297
100,8803,1.20722
1,8804,0.571804
2,8804,1.69102
10,8804,0.89732
100,8804,0.994451
1,8805,0.336918
2,8805,0.199014
10,8805,0.562111
100,8805,1.02661
1,8806,0.195863
2,8806,1.53425
10,8806,1.2274
100,8806,0.98578
1,8807,2.59821
2,8807,1.88563
10,8807,1.15006
100,8807,0.826412
1,8808,1.57138
2,8808,1.19222
10,8808,0.886795
100,8808,1.09624
1,8809,1.22963
2,8809,0.784042
10,8809,1.23706
100,8809,0.965013
1,8810,0.00585318
2,8810,2.20912
10,8810,1.10551
100,8810,0.819855
1,8811,1.39789
2,8811,1.02155
10,8811,0.68693
100,8811,0.872672
1,8812,0.266377
2,8812,0.540532
10,8812,0.89922
100,8812,1.22805
1,8813,1.11106
2,8813,0.656903
10,8813,0.448767
100,8813,0.951139
1,8814,1.35134
2,8814,1.92716
10,8814,1.2455
100,8814,1.00735
1,8815,3.41007
2,8815,2.26325
10,8815,1.24905
100,8815,0.97385
1,8816,0.789508
2,8816,0.475214
10,8816,0.774427
100,8816,0.795518
1,8817,1.18187
2,8817,1.9655
10,8817,1.22108
100,8817,1.0951
1,8818,0.0685019
2,8818,0.650694
10,8818,0.890629
100,8818,1.0634
1,8819,0.415668
2,8819,0.521311
10,8819,0.769269
100,8819,1.03849
1,8820,0.708509
2,8820,0.507835
10,8820,1.00659
100,8820,1.0331
1,8821,3.52078
2,8821,2.00387
10,8821,1.12625
100,8821,1.1062
1,8822,5.13219
2,8822,2.80642
10,8822,1.36428
100,8822,1.0361
1,8823,0.9078
2,8823,1.96334
10,8823,0.978897
100,8823,1.09257
1,8824,0.580546
2,8824,0.33362
10,8824,0.767518
100,8824,0.989679
1,8825,1.60398
2,8825,1.07327
10,8825,0.891897
100,8825,1.05652
1,8826,0.182713
2,8826,0.252749
10,8826,1.4599
100,8826,1.1072
1,8827,0.883252
2,8827,0.605402
10,8827,0.795347
100,8827,0.87693
1,8828,0.296993
2,8828,0.171465
10,8828,0.721667
100,8828,1.06318
1,8829,0.694618
2,8829,1.33386
10,8829,1.26946
100,8829,0.942759
1,8830,1.06483
2,8830,1.37144
10,8830,0.648658
100,8830,0.876246
1,8831,3.21477
2,8831,1.78446
10,8831,1.57716
100,8831,1.08907
1,8832,0.00997404
2,8832,0.236278
10,8832,0.674551
100,8832,0.849279
1,8833,1.8773
2,8833,1.95295
10,8833,1.56681
100,8833,0.921338
1,8834,0.295704
2,8834,0.875877
10,8834,0.72641
100,8834,0.917095
1,8835,0.415088
2,8835,0.802368
10,8835,0.984613
100,8835,0.990488
1,8836,2.82744
2,8836,1.45381
10,8836,1.34343
100,8836,1.01252
1,8837,4.00057
2,8837,2.86095
10,8837,1.2618
100,8837,0.879267
1,8838,0.345757
2,8838,0.187234
10,8838,0.961387
100,8838,0.872018
1,8839,5.7624
2,8839,3.39456
10,8839,1.2075
100,8839,1.04459
1,8840,0.0292795
2,8840,0.358839
10,8840,0.760824
100,8840,1.04102
1,8841,1.86803
2,8841,1.56193
10,8841,1.16745
100,8841,1.04609
1,8842,2.42753
2,8842,2.25568
10,8842,1.11802
100,8842,0.946938
1,8843,0.0233263
2,8843,1.3548
10,8843,0.88415
100,8843,1.16831
1,8844,0.0404502
2,8844,0.196541
10,8844,0.465621
100,8844,0.821154
1,8845,0.105307
2,8845,0.0811203
10,8845,1.51306
100,8845,1.07242
1,8846,2.16499
2,8846,1.75659
10,8846,0.859693
100,8846,1.14132
1,8847,0.00512277
2,8847,0.497734
10,8847,0.580756
100,8847,0.920247
1,8848,0.0770767
2,8848,2.38741
10,8848,1.06216
100,8848,1.0765
1,8849,0.799737
2,8849,0.542358
10,8849,1.20252
100,8849,0.910339
1,8850,2.36476
2,8850,1.50515
10,8850,1.1036
100,8850,1.04816
1,8851,0.221425
2,8851,0.225282
10,8851,0.686622
100,8851,0.902792
1,8852,0.961283
2,8852,2.1112
10,8852,0.798076
100,8852,0.824509
1,8853,0.0739992
2,8853,0.376851
10,8853,1.03657
100,8853,1.06296
1,8854,0.491589
2,8854,0.311752
10,8854,0.973106
100,8854,0.857234
1,8855,0.225461
2,8855,0.21574
10,8855,0.749118
100,8855,1.06223
1,8856,0.0921133
2,8856,1.9452
10,8856,0.997935
100,8856,0.98201
1,8857,0.0286928
2,8857,0.112256
10,8857,0.268519
100,8857,1.02492
1,8858,1.45395
2,8858,0.827892
10,8858,0.819049
100,8858,0.997321
1,8859,0.138705
2,8859,0.2432
10,8859,1.09297
100,8859,0.992418
1,8860,2.16535
2,8860,1.2003
10,8860,0.889951
100,8860,1.04908
1,8861,0.227302
2,8861,0.843276
10,8861,1.02958
100,8861,0.95524
1,8862,0.346621
2,8862,0.409003
10,8862,0.463315
100,8862,0.822978
1,8863,0.337768
2,8863,0.213904
10,8863,0.794957
100,8863,0.885997
1,8864,2.81363
2,8864,2.09824
10,8864,1.15529
100,8864,1.05544
1,8865,0.245954
2,8865,0.234522
10,8865,0.759609
100,8865,0.973147
1,8866,0.413211
2,8866,1.45263
10,8866,0.912797
100,8866,0.960533
1,8867,0.41912
2,8867,0.263753
10,8867,0.633489
100,8867,1.12965
1,8868,1.4362
2,8868,1.20907
10,8868,0.936272
100,8868,1.04102
1,8869,0.611754
2,8869,1.05542
10,8869,0.497488
100,8869,0.820546
1,8870,0.210471
2,8870,0.269915
10,8870,1.1044
100,8870,0.993001
1,8871,0.00383606
2,8871,0.354367
10,8871,1.1831
100,8871,1.18763
1,8872,4.6098
2,8872,2.50021
10,8872,1.74225
100,8872,1.26236
1,8873,0.682247
2,8873,0.747392
10,8873,0.732865
100,8873,1.08264
1,8874,0.429064
2,8874,0.52862
10,8874,0.629518
100,8874,0.937332
1,8875,0.210591
2,8875,0.231712
10,8875,0.82756
100,8875,1.08386
1,8876,0.578123
2,8876,1.09624
10,8876,1.53454
100,8876,1.15722
1,8877,0.0125967
2,8877,0.147959
10,8877,0.668268
100,8877,0.949451
1,8878,0.403099
2,8878,0.935627
10,8878,1.11769
100,8878,1.06519
1,8879,1.22104
2,8879,1.05819
10,8879,1.19232
100,8879,0.983302
1,8880,1.05133
2,8880,0.529192
10,8880,1.15962
100,8880,1.02971
1,8881,0.261808
2,8881,0.586515
10,8881,0.831294
100,8881,0.961877
1,8882,3.42025
2,8882,1.7343
10,8882,1.28434
100,8882,0.973292
1,8883,0.533274
2,8883,0.610356
10,8883,0.57372
100,8883,1.11382
1,8884,2.82357
2,8884,2.55573
10,8884,1.30076
100,8884,1.03051
1,8885,1.74635
2,8885,1.04761
10,8885,1.29285
100,8885,0.986928
1,8886,0.218252
2,8886,0.441492
10,8886,1.29354
100,8886,1.06934
1,8887,2.42858
2,8887,1.22463
10,8887,0.843805
100,8887,0.963418
1,8888,2.97604
2,8888,3.0774
10,8888,1.79572
100,8888,0.912906
1,8889,0.444027
2,8889,0.435869
10,8889,0.545546
100,8889,1.01103
1,8890,0.460737
2,8890,1.24477
10,8890,0.873265
