N,extraction,value
10,9066,0.514644
100,9066,0.48591
1,9067,0.726712
2,9067,0.798434
10,9067,0.639532
100,9067,0.516662
1,9068,0.638171
2,9068,0.538034
10,9068,0.507356
100,9068,0.493175
1,9069,0.314182
2,9069,0.348739
10,9069,0.480697
100,9069,0.471208
1,9070,0.385905
2,9070,0.402691
10,9070,0.578872
100,9070,0.507008
1,9071,0.259091
2,9071,0.366649
10,9071,0.499165
100,9071,0.506615
1,9072,0.775652
2,9072,0.547248
10,9072,0.534331
100,9072,0.478376
1,9073,0.557238
2,9073,0.395015
10,9073,0.587915
100,9073,0.505242
1,9074,0.444877
2,9074,0.468728
10,9074,0.388977
100,9074,0.473412
1,9075,0.948761
2,9075,0.961646
10,9075,0.607753
100,9075,0.493876
1,9076,0.122214
2,9076,0.391209
10,9076,0.473839
100,9076,0.473431
1,9077,0.773917
2,9077,0.553739
10,9077,0.498455
100,9077,0.49172
1,9078,0.432463
2,9078,0.345723
10,9078,0.50234
100,9078,0.460876
1,9079,0.977283
2,9079,0.553239
10,9079,0.450855
100,9079,0.524307
1,9080,0.350022
2,9080,0.211081
10,9080,0.397851
100,9080,0.48121
1,9081,0.260416
2,9081,0.133145
10,9081,0.439861
100,9081,0.503358
1,9082,0.300748
2,9082,0.215651
10,9082,0.482183
100,9082,0.470734
1,9083,0.382929
2,9083,0.614745
10,9083,0.618415
100,9083,0.532572
1,9084,0.912271
2,9084,0.90006
10,9084,0.625006
100,9084,0.530356
1,9085,0.612025
2,9085,0.785792
10,9085,0.572383
100,9085,0.489362
1,9086,0.412729
2,9086,0.540844
10,9086,0.554218
100,9086,0.515285
1,9087,0.320449
2,9087,0.179622
10,9087,0.436396
100,9087,0.502522
1,9088,0.677952
2,9088,0.535024
10,9088,0.427247
100,9088,0.480674
1,9089,0.732896
2,9089,0.8152
10,9089,0.57061
100,9089,0.515829
1,9090,0.92708
2,9090,0.745633
10,9090,0.563283
100,9090,0.513188
1,9091,0.820838
2,9091,0.898113
10,9091,0.398423
100,9091,0.497592
1,9092,0.0666147
2,9092,0.308167
10,9092,0.436464
100,9092,0.538522
1,9093,0.345806
2,9093,0.482493
10,9093,0.505113
100,9093,0.516129
1,9094,0.682917
2,9094,0.397985
10,9094,0.529982
100,9094,0.534849
1,9095,0.0510982
2,9095,0.0938843
10,9095,0.397425
100,9095,0.491187
1,9096,0.683133
2,9096,0.458641
10,9096,0.451138
100,9096,0.482205
1,9097,0.00192692
2,9097,0.31304
10,9097,0.524088
100,9097,0.481299
1,9098,0.584565
2,9098,0.39115
10,9098,0.607329
100,9098,0.477817
1,9099,0.0740084
2,9099,0.320666
10,9099,0.357274
100,9099,0.487076
1,9100,0.452475
2,9100,0.7042
10,9100,0.542976
100,9100,0.547361
1,9101,0.590585
2,9101,0.403093
10,9101,0.434993
100,9101,0.530437
1,9102,0.486325
2,9102,0.625295
10,9102,0.537386
100,9102,0.512167
1,9103,0.107887
2,9103,0.418893
10,9103,0.464425
100,9103,0.479779
1,9104,0.254462
2,9104,0.172837
10,9104,0.363555
100,9104,0.522352
1,9105,0.349032
2,9105,0.22643
10,9105,0.386191
100,9105,0.521084
1,9106,0.577234
2,9106,0.689148
10,9106,0.507904
100,9106,0.475898
1,9107,0.286359
2,9107,0.572348
10,9107,0.499558
100,9107,0.51496
1,9108,0.0585418
2,9108,0.334426
10,9108,0.45096
100,9108,0.50366
1,9109,0.372207
2,9109,0.440996
10,9109,0.548589
100,9109,0.509624
1,9110,0.265837
2,9110,0.541639
10,9110,0.408965
100,9110,0.490319
1,9111,0.918121
2,9111,0.864796
10,9111,0.569219
100,9111,0.469818
1,9112,0.558547
2,9112,0.432361
10,9112,0.436429
100,9112,0.47127
1,9113,0.622505
2,9113,0.695541
10,9113,0.49728
100,9113,0.481668
1,9114,0.564949
2,9114,0.693539
10,9114,0.48962
100,9114,0.495443
1,9115,0.246706
2,9115,0.336633
10,9115,0.437458
100,9115,0.463475
1,9116,0.307467
2,9116,0.415201
10,9116,0.450989
100,9116,0.424067
1,9117,0.43954
2,9117,0.436263
10,9117,0.493185
100,9117,0.522448
1,9118,0.976421
2,9118,0.889101
10,9118,0.614533
100,9118,0.455372
1,9119,0.710251
2,9119,0.54152
10,9119,0.357473
100,9119,0.477371
1,9120,0.352207
2,9120,0.368304
10,9120,0.532099
100,9120,0.525223
1,9121,0.549912
2,9121,0.713447
10,9121,0.564687
100,9121,0.527207
1,9122,0.875909
2,9122,0.787702
10,9122,0.520619
100,9122,0.473695
1,9123,0.701261
2,9123,0.603027
10,9123,0.603249
100,9123,0.515648
1,9124,0.36836
2,9124,0.445475
10,9124,0.330291
100,9124,0.477588
1,9125,0.576974
2,9125,0.488109
10,9125,0.289282
100,9125,0.461589
1,9126,0.397632
2,9126,0.645483
10,9126,0.473686
100,9126,0.488873
1,9127,0.826377
2,9127,0.771273
10,9127,0.601197
100,9127,0.55555
1,9128,0.294968
2,9128,0.300601
10,9128,0.415808
100,9128,0.509083
1,9129,0.0505943
2,9129,0.43863
10,9129,0.37521
100,9129,0.43203
1,9130,0.819147
2,9130,0.496987
10,9130,0.525075
100,9130,0.519632
1,9131,0.666137
2,9131,0.479565
10,9131,0.461799
100,9131,0.467803
1,9132,0.469292
2,9132,0.519292
10,9132,0.485249
100,9132,0.478086
1,9133,0.916924
2,9133,0.767405
10,9133,0.443101
100,9133,0.486148
1,9134,0.446108
2,9134,0.336804
10,9134,0.4683
100,9134,0.500354
1,9135,0.0347458
2,9135,0.401042
10,9135,0.311243
100,9135,0.527014
1,9136,0.26157
2,9136,0.550527
10,9136,0.568206
100,9136,0.51883
1,9137,0.548163
2,9137,0.507477
10,9137,0.507614
100,9137,0.503134
1,9138,0.997034
2,9138,0.801208
10,9138,0.595691
100,9138,0.546466
1,9139,0.73984
2,9139,0.505313
10,9139,0.523069
100,9139,0.512058
1,9140,0.209793
2,9140,0.138288
10,9140,0.333904
100,9140,0.456785
1,9141,0.252324
2,9141,0.329179
10,9141,0.459078
100,9141,0.524144
1,9142,0.488073
2,9142,0.3498
10,9142,0.455031
100,9142,0.479831
1,9143,0.842252
2,9143,0.615096
10,9143,0.549806
100,9143,0.516469
1,9144,0.65446
2,9144,0.753203
10,9144,0.497846
100,9144,0.484055
1,9145,0.283001
2,9145,0.346778
10,9145,0.545133
100,9145,0.522688
1,9146,0.617771
2,9146,0.447149
10,9146,0.606201
100,9146,0.50414
1,9147,0.415777
2,9147,0.462866
10,9147,0.654613
100,9147,0.508829
1,9148,0.873353
2,9148,0.52419
10,9148,0.428449
100,9148,0.504764
1,9149,0.349133
2,9149,0.425111
10,9149,0.452369
100,9149,0.48502
1,9150,0.651834
2,9150,0.744428
10,9150,0.477815
100,9150,0.510301
1,9151,0.806937
2,9151,0.747484
10,9151,0.442923
100,9151,0.513163
1,9152,0.716297
2,9152,0.670092
10,9152,0.553688
100,9152,0.450453
1,9153,0.624768
2,9153,0.486229
10,9153,0.487968
100,9153,0.480532
1,9154,0.807897
2,9154,0.761061
10,9154,0.423868
100,9154,0.511832
1,9155,0.39475
2,9155,0.69085
10,9155,0.594078
100,9155,0.469325
1,9156,0.739924
2,9156,0.431321
10,9156,0.567734
100,9156,0.495464
1,9157,0.258831
2,9157,0.316038
10,9157,0.461346
100,9157,0.52214
1,9158,0.140287
2,9158,0.56636
10,9158,0.580368
100,9158,0.470247
1,9159,0.850491
2,9159,0.594535
10,9159,0.592975
100,9159,0.463393
1,9160,0.842447
2,9160,0.501498
10,9160,0.637597
100,9160,0.502333
1,9161,0.38489
2,9161,0.370935
10,9161,0.36579
100,9161,0.536678
1,9162,0.924787
2,9162,0.961164
10,9162,0.621986
100,9162,0.450453
1,9163,0.89746
2,9163,0.896423
10,9163,0.661702
100,9163,0.498055
1,9164,0.398415
2,9164,0.459094
10,9164,0.509764
100,9164,0.497181
1,9165,0.630921
2,9165,0.584452
10,9165,0.560101
100,9165,0.495287
1,9166,0.543408
2,9166,0.659485
10,9166,0.518688
100,9166,0.526134
1,9167,0.570749
2,9167,0.727356
10,9167,0.591185
100,9167,0.473002
1,9168,0.893489
2,9168,0.69907
10,9168,0.416842
100,9168,0.515107
1,9169,0.129072
2,9169,0.1739
10,9169,0.450234
100,9169,0.503806
1,9170,0.869148
2,9170,0.470144
10,9170,0.59238
100,9170,0.525148
1,9171,0.977005
2,9171,0.96777
10,9171,0.672819
100,9171,0.55532
1,9172,0.0591971
2,9172,0.364517
10,9172,0.584198
100,9172,0.525573
1,9173,0.025429
2,9173,0.447002
10,9173,0.570941
100,9173,0.533165
1,9174,0.150761
2,9174,0.478413
10,9174,0.47355
100,9174,0.464911
1,9175,0.554197
2,9175,0.304338
10,9175,0.330118
100,9175,0.479878
1,9176,0.50771
2,9176,0.278298
10,9176,0.436599
100,9176,0.517798
1,9177,0.489785
2,9177,0.608538
10,9177,0.467406
100,9177,0.53977
1,9178,0.397524
2,9178,0.227655
10,9178,0.357905
100,9178,0.487795
1,9179,0.831381
2,9179,0.78661
10,9179,0.550352
100,9179,0.48972
1,9180,0.8666
2,9180,0.874689
10,9180,0.504852
100,9180,0.506152
1,9181,0.225402
2,9181,0.566988
10,9181,0.576892
100,9181,0.4959
1,9182,0.263996
2,9182,0.400969
10,9182,0.563013
100,9182,0.516511
1,9183,0.688465
2,9183,0.383651
10,9183,0.516185
100,9183,0.496454
1,9184,0.413609
2,9184,0.631016
10,9184,0.532448
100,9184,0.525538
1,9185,0.478778
2,9185,0.241167
10,9185,0.410378
100,9185,0.530094
1,9186,0.434792
2,9186,0.502821
10,9186,0.584945
100,9186,0.549505
1,9187,0.115979
2,9187,0.540688
10,9187,0.53732
100,9187,0.520647
1,9188,0.211414
2,9188,0.499302
10,9188,0.482197
100,9188,0.506792
1,9189,0.549412
2,9189,0.36687
10,9189,0.4342
100,9189,0.42754
1,9190,0.509345
2,9190,0.540697
10,9190,0.454914
100,9190,0.526347
1,9191,0.474834
2,9191,0.735744
10,9191,0.582136
100,9191,0.502211
1,9192,0.742392
2,9192,0.8379
10,9192,0.542875
100,9192,0.492067
1,9193,0.799569
2,9193,0.80351
10,9193,0.451691
100,9193,0.490471
1,9194,0.386668
2,9194,0.206731
10,9194,0.395916
100,9194,0.533123
1,9195,0.256091
2,9195,0.536282
10,9195,0.609332
100,9195,0.450794
1,9196,0.0433888
2,9196,0.343141
10,9196,0.635859
100,9196,0.500225
1,9197,0.16405
2,9197,0.340761
10,9197,0.484824
100,9197,0.54855
1,9198,0.150126
2,9198,0.559358
10,9198,0.479371
100,9198,0.47782
1,9199,0.340729
2,9199,0.655847
10,9199,0.499565
100,9199,0.496174
1,9200,0.340479
2,9200,0.480969
10,9200,0.321771
100,9200,0.502231
1,9201,0.15995
2,9201,0.505195
10,9201,0.455852
100,9201,0.529267
1,9202,0.452198
2,9202,0.704944
10,9202,0.581763
100,9202,0.515726
1,9203,0.759405
2,9203,0.510701
10,9203,0.487092
100,9203,0.498646
1,9204,0.183735
2,9204,0.418585
10,9204,0.407118
100,9204,0.476539
1,9205,0.396432
2,9205,0.366928
10,9205,0.468946
100,9205,0.478321
1,9206,0.399242
2,9206,0.479432
10,9206,0.541282
100,9206,0.534812
1,9207,0.952225
2,9207,0.776471
10,9207,0.49141
100,9207,0.519414
1,9208,0.0819953
2,9208,0.456086
10,9208,0.450932
100,9208,0.514487
1,9209,0.584485
2,9209,0.346256
10,9209,0.491838
100,9209,0.530018
1,9210,0.936265
2,9210,0.629984
10,9210,0.514462
100,9210,0.531128
1,9211,0.528506
2,9211,0.444782
10,9211,0.448896
100,9211,0.530984
1,9212,0.637624
2,9212,0.458105
10,9212,0.471411
100,9212,0.495684
1,9213,0.0466957
2,9213,0.520296
10,9213,0.637461
100,9213,0.52766
1,9214,0.731683
2,9214,0.496616
10,9214,0.532825
100,9214,0.484189
1,9215,0.526543
2,9215,0.379906
10,9215,0.34445
100,9215,0.477551
1,9216,0.18128
2,9216,0.285454
10,9216,0.45256
100,9216,0.533401
1,9217,0.72701
2,9217,0.429631
10,9217,0.445592
100,9217,0.493932
1,9218,0.56209
2,9218,0.693845
10,9218,0.359519
100,9218,0.452372
1,9219,0.173375
2,9219,0.375394
10,9219,0.343133
100,9219,0.445388
1,9220,0.906684
2,9220,0.726763
10,9220,0.550831
100,9220,0.499964
1,9221,0.700502
2,9221,0.384944
10,9221,0.564486
100,9221,0.501297
1,9222,0.197021
2,9222,0.292325
10,9222,0.54596
100,9222,0.518299
1,9223,0.144552
2,9223,0.210723
10,9223,0.621809
100,9223,0.533246
1,9224,0.50538
2,9224,0.430121
10,9224,0.501762
100,9224,0.492144
1,9225,0.183135
2,9225,0.273665
10,9225,0.532525
100,9225,0.512386
1,9226,0.783723
2,9226,0.500489
10,9226,0.488471
100,9226,0.504236
1,9227,0.323895
2,9227,0.207935
10,9227,0.500784
100,9227,0.502732
1,9228,0.301505
2,9228,0.334717
10,9228,0.526623
100,9228,0.496546
1,9229,0.0415323
2,9229,0.366606
10,9229,0.459853
100,9229,0.500385
1,9230,0.731914
2,9230,0.846191
10,9230,0.584924
100,9230,0.527476
1,9231,0.063268
2,9231,0.288275
10,9231,0.37545
100,9231,0.498709
1,9232,0.886553
2,9232,0.602478
10,9232,0.53905
100,9232,0.515
1,9233,0.80274
2,9233,0.624607
10,9233,0.610017
100,9233,0.49943
1,9234,0.0985539
2,9234,0.358345
10,9234,0.391383
100,9234,0.455734
1,9235,0.942341
2,9235,0.528834
10,9235,0.747923
100,9235,0.579684
1,9236,0.254138
2,9236,0.549715
10,9236,0.65169
100,9236,0.549952
1,9237,0.163993
2,9237,0.505172
10,9237,0.481612
100,9237,0.474995
1,9238,0.472606
2,9238,0.248565
10,9238,0.378738
100,9238,0.512535
1,9239,0.0283558
2,9239,0.219191
10,9239,0.458684
100,9239,0.528196
1,9240,0.434766
2,9240,0.578757
10,9240,0.482841
100,9240,0.459856
1,9241,0.0024799
2,9241,0.269112
10,9241,0.589915
100,9241,0.514283
1,9242,0.359805
2,9242,0.592809
10,9242,0.689353
100,9242,0.502609
1,9243,0.63589
2,9243,0.41805
10,9243,0.418218
100,9243,0.531211
1,9244,0.630593
2,9244,0.609599
10,9244,0.56309
100,9244,0.554564
1,9245,0.885111
2,9245,0.787186
10,9245,0.748532
100,9245,0.536619
1,9246,0.0674239
2,9246,0.513015
10,9246,0.3937
100,9246,0.447275
1,9247,0.586626
2,9247,0.509884
10,9247,0.43866
100,9247,0.480508
1,9248,0.850197
2,9248,0.511534
10,9248,0.441958
100,9248,0.460713
1,9249,0.0782807
2,9249,0.346741
10,9249,0.451034
100,9249,0.523837
1,9250,0.0890354
2,9250,0.358745
10,9250,0.647007
100,9250,0.53984
1,9251,0.969114
2,9251,0.761573
10,9251,0.565428
100,9251,0.523074
1,9252,0.0433396
2,9252,0.0348031
10,9252,0.494536
100,9252,0.527122
1,9253,0.0576362
2,9253,0.458349
10,9253,0.552599
100,9253,0.530672
1,9254,0.989281
2,9254,0.888826
10,9254,0.645891
100,9254,0.48098
1,9255,0.398538
2,9255,0.379047
10,9255,0.508871
100,9255,0.471491
1,9256,0.735733
2,9256,0.742228
10,9256,0.428129
100,9256,0.520176
1,9257,0.517841
2,9257,0.662457
10,9257,0.451655
100,9257,0.455152
1,9258,0.788637
2,9258,0.452987
10,9258,0.585004
100,9258,0.504139
1,9259,0.776483
2,9259,0.563923
10,9259,0.575906
100,9259,0.49433
1,9260,0.163807
2,9260,0.440856
10,9260,0.488895
100,9260,0.509224
1,9261,0.882342
2,9261,0.836016
10,9261,0.671517
100,9261,0.548988
1,9262,0.848176
2,9262,0.673503
10,9262,0.613671
100,9262,0.450915
1,9263,0.550698
2,9263,0.570151
10,9263,0.501656
100,9263,0.496539
1,9264,0.909472
2,9264,0.613599
10,9264,0.468487
100,9264,0.481961
1,9265,0.313133
2,9265,0.499132
10,9265,0.54203
100,9265,0.517962
1,9266,0.254338
2,9266,0.626834
10,9266,0.492531
100,9266,0.526452
1,9267,0.474864
2,9267,0.260649
10,9267,0.481097
100,9267,0.459834
1,9268,0.0348864
2,9268,0.350877
10,9268,0.410692
100,9268,0.529827
1,9269,0.220522
2,9269,0.121698
10,9269,0.281208
100,9269,0.482322
1,9270,0.703692
2,9270,0.525267
10,9270,0.650179
100,9270,0.49483
1,9271,0.868359
2,9271,0.663948
10,9271,0.500693
100,9271,0.563091
1,9272,0.717221
2,9272,0.782253
10,9272,0.518071
100,9272,0.473392
1,9273,0.272899
2,9273,0.430041
10,9273,0.376876
100,9273,0.477169
1,9274,0.887702
2,9274,0.898555
10,9274,0.539805
100,9274,0.464457
1,9275,0.376023
2,9275,0.530831
10,9275,0.470039
100,9275,0.512735
1,9276,0.383426
2,9276,0.508079
10,9276,0.558604
100,9276,0.537747
1,9277,0.906495
2,9277,0.71356
10,9277,0.568311
100,9277,0.542851
1,9278,0.377495
2,9278,0.275558
10,9278,0.295836
100,9278,0.513458
1,9279,0.227923
2,9279,0.390973
10,9279,0.453503
100,9279,0.503131
1,9280,0.344997
2,9280,0.531135
10,9280,0.472324
100,9280,0.477899
1,9281,0.335156
2,9281,0.631366
10,9281,0.527879
100,9281,0.525349
1,9282,0.00862595
2,9282,0.365884
10,9282,0.490576
100,9282,0.435066
1,9283,0.999121
2,9283,0.609581
10,9283,0.501863
100,9283,0.556977
1,9284,0.932737
2,9284,0.688268
10,9284,0.477965
100,9284,0.504157
1,9285,0.0601007
2,9285,0.518924
10,9285,0.442683
100,9285,0.526672
1,9286,0.76584
2,9286,0.741531
10,9286,0.590844
100,9286,0.493015
1,9287,0.869438
2,9287,0.444037
10,9287,0.483952
100,9287,0.47569
1,9288,0.131527
2,9288,0.0820349
10,9288,0.279596
100,9288,0.447524
1,9289,0.879692
2,9289,0.694693
10,9289,0.496194
100,9289,0.495246
1,9290,0.167843
2,9290,0.518525
10,9290,0.414621
100,9290,0.496926
1,9291,0.38322
2,9291,0.600538
10,9291,0.518294
100,9291,0.499802
1,9292,0.715089
2,9292,0.512342
10,9292,0.573265
100,9292,0.535088
1,9293,0.399201
2,9293,0.266767
10,9293,0.549899
100,9293,0.496304
1,9294,0.152064
2,9294,0.538563
10,9294,0.587683
100,9294,0.537701
1,9295,0.709101
2,9295,0.790735
10,9295,0.604747
100,9295,0.479345
1,9296,0.880749
2,9296,0.908086
10,9296,0.45364
100,9296,0.515414
1,9297,0.0405695
2,9297,0.439514
10,9297,0.32494
100,9297,0.502277
1,9298,0.459422
2,9298,0.55065
10,9298,0.400249
100,9298,0.502914
1,9299,0.399775
2,9299,0.288375
10,9299,0.456146
100,9299,0.494247
1,9300,0.38421
2,9300,0.258793
10,9300,0.420649
100,9300,0.493932
1,9301,0.552181
2,9301,0.32022
10,9301,0.383752
100,9301,0.563185
1,9302,0.51909
2,9302,0.392745
10,9302,0.563615
100,9302,0.482199
1,9303,0.651755
2,9303,0.485941
10,9303,0.529939
100,9303,0.494718
1,9304,0.17431
2,9304,0.546263
10,9304,0.386117
100,9304,0.488328
1,9305,0.0186208
2,9305,0.225725
10,9305,0.511708
100,9305,0.517028
1,9306,0.833264
2,9306,0.673397
10,9306,0.4668
100,9306,0.492643
1,9307,0.065142
2,9307,0.451292
10,9307,0.559831
100,9307,0.491644
1,9308,0.527792
2,9308,0.676205
10,9308,0.480415
100,9308,0.493937
1,9309,0.370447
2,9309,0.489069
10,9309,0.498753
100,9309,0.490176
1,9310,0.861925
2,9310,0.453389
10,9310,0.533182
100,9310,0.484175
1,9311,0.903391
2,9311,0.484307
10,9311,0.587421
100,9311,0.506977
1,9312,0.684067
2,9312,0.409883
10,9312,0.459091
100,9312,0.489131
1,9313,0.393952
2,9313,0.266129
10,9313,0.421053
100,9313,0.517758
1,9314,0.407608
2,9314,0.427374
10,9314,0.377142
100,9314,0.494959
1,9315,0.853073
2,9315,0.673521
10,9315,0.593849
100,9315,0.524124
1,9316,0.979982
2,9316,0.795754
10,9316,0.509519
100,9316,0.50071
1,9317,0.24093
2,9317,0.342258
10,9317,0.42263
100,9317,0.474057
1,9318,0.500163
2,9318,0.605521
10,9318,0.560705
100,9318,0.48678
1,9319,0.283647
2,9319,0.452769
10,9319,0.431429
100,9319,0.498337
1,9320,0.484586
2,9320,0.601108
10,9320,0.657533
100,9320,0.489296
1,9321,0.438442
2,9321,0.438933
10,9321,0.397002
100,9321,0.482896
1,9322,0.781526
2,9322,0.495154
10,9322,0.750176
100,9322,0.510441
1,9323,0.00721826
2,9323,0.157824
10,9323,0.555295
100,9323,0.497109
1,9324,0.133892
2,9324,0.24371
10,9324,0.574071
100,9324,0.524718
1,9325,0.398582
2,9325,0.520385
10,9325,0.468829
100,9325,0.52803
1,9326,0.39048
2,9326,0.282389
10,9326,0.572786
100,9326,0.521147
1,9327,0.53831
2,9327,0.58304
10,9327,0.65504
100,9327,0.490558
1,9328,0.365646
2,9328,0.223441
10,9328,0.381817
100,9328,0.501406
1,9329,0.428242
2,9329,0.600249
10,9329,0.475547
100,9329,0.48354
1,9330,0.347425
2,9330,0.513779
10,9330,0.47333
100,9330,0.473901
1,9331,0.853624
2,9331,0.537993
10,9331,0.486357
100,9331,0.431821
1,9332,0.25409
2,9332,0.553936
10,9332,0.361837
100,9332,0.503783
1,9333,0.238878
2,9333,0.548201
10,9333,0.549014
100,9333,0.524219
1,9334,0.43914
2,9334,0.277955
10,9334,0.370809
100,9334,0.438893
1,9335,0.651812
2,9335,0.404117
10,9335,0.402678
100,9335,0.457445
1,9336,0.144732
2,9336,0.194228
10,9336,0.360225
100,9336,0.521652
1,9337,0.956275
2,9337,0.896596
10,9337,0.697147
100,9337,0.535963
1,9338,0.60355
2,9338,0.387261
10,9338,0.315066
100,9338,0.496886
1,9339,0.113236
2,9339,0.19135
10,9339,0.386815
100,9339,0.457776
1,9340,0.789107
2,9340,0.480386
10,9340,0.494738
100,9340,0.485588
1,9341,0.630314
2,9341,0.647115
10,9341,0.485566
100,9341,0.466165
1,9342,0.814491
2,9342,0.559402
10,9342,0.443435
100,9342,0.454616
1,9343,0.159736
2,9343,0.0947726
10,9343,0.382605
100,9343,0.497351
1,9344,0.979543
2,9344,0.557158
10,9344,0.461442
100,9344,0.472332
1,9345,0.244736
2,9345,0.577398
10,9345,0.619231
100,9345,0.504105
1,9346,0.466476
2,9346,0.599077
10,9346,0.437374
100,9346,0.490175
1,9347,0.214395
2,9347,0.551248
10,9347,0.526543
100,9347,0.495288
1,9348,0.68393
2,9348,0.809609
10,9348,0.641349
100,9348,0.520175
1,9349,0.22691
2,9349,0.54769
10,9349,0.424085
100,9349,0.511335
1,9350,0.259464
2,9350,0.579627
10,9350,0.379108
100,9350,0.528402
1,9351,0.461308
2,9351,0.296064
10,9351,0.479429
100,9351,0.475674
1,9352,0.680484
2,9352,0.794763
10,9352,0.70706
100,9352,0.524354
1,9353,0.457595
2,9353,0.307482
10,9353,0.528694
100,9353,0.512078
1,9354,0.583618
2,9354,0.524672
10,9354,0.508273
100,9354,0.47628
1,9355,0.605342
2,9355,0.419571
10,9355,0.458006
100,9355,0.457963
1,9356,0.692511
2,9356,0.673244
10,9356,0.429403
100,9356,0.472442
1,9357,0.780709
2,9357,0.802146
10,9357,0.645888
100,9357,0.503613
1,9358,0.404077
2,9358,0.58975
10,9358,0.578552
100,9358,0.488318
1,9359,0.131906
2,9359,0.423826
10,9359,0.3666
100,9359,0.477357
1,9360,0.0231734
2,9360,0.140917
10,9360,0.484075
100,9360,0.499735
1,9361,0.013092
2,9361,0.479582
10,9361,0.454401
100,9361,0.466667
1,9362,0.645721
2,9362,0.74396
10,9362,0.514316
100,9362,0.491947
1,9363,0.0667133
2,9363,0.279231
10,9363,0.428762
100,9363,0.505206
1,9364,0.690258
2,9364,0.360527
10,9364,0.558285
100,9364,0.474647
1,9365,0.454274
2,9365,0.596856
10,9365,0.480511
100,9365,0.475806
1,9366,0.077933
2,9366,0.451603
10,9366,0.567269
100,9366,0.472912
1,9367,0.235551
2,9367,0.481174
10,9367,0.21891
100,9367,0.479391
1,9368,0.0609372
2,9368,0.393339
10,9368,0.457389
100,9368,0.524098
1,9369,0.89624
2,9369,0.526838
10,9369,0.479682
100,9369,0.459826
1,9370,0.699369
2,9370,0.353821
10,9370,0.373084
100,9370,0.520657
1,9371,0.0240432
2,9371,0.106672
10,9371,0.293964
100,9371,0.504718
1,9372,0.98654
2,9372,0.630782
10,9372,0.611537
100,9372,0.528905
1,9373,0.133194
2,9373,0.564849
10,9373,0.518205
100,9373,0.522141
1,9374,0.622719
2,9374,0.45024
10,9374,0.508044
100,9374,0.47372
1,9375,0.637416
2,9375,0.371006
10,9375,0.424994
100,9375,0.493309
1,9376,0.437312
2,9376,0.226087
10,9376,0.282309
100,9376,0.479175
1,9377,0.971325
2,9377,0.735294
10,9377,0.554837
100,9377,0.551179
1,9378,0.459479
2,9378,0.280606
10,9378,0.445687
100,9378,0.475121
1,9379,0.860264
2,9379,0.684367
10,9379,0.528856
100,9379,0.494994
1,9380,0.637187
2,9380,0.525929
10,9380,0.569358
100,9380,0.509692
1,9381,0.738576
2,9381,0.598309
10,9381,0.522441
100,9381,0.510766
1,9382,0.204708
2,9382,0.106431
10,9382,0.413441
100,9382,0.477757
1,9383,0.316317
2,9383,0.208496
10,9383,0.299831
100,9383,0.447695
1,9384,0.698546
2,9384,0.502065
10,9384,0.617048
100,9384,0.495309
1,9385,0.294405
2,9385,0.556399
10,9385,0.509632
100,9385,0.510522
1,9386,0.621803
2,9386,0.59263
10,9386,0.549268
100,9386,0.489787
1,9387,0.228205
2,9387,0.413322
10,9387,0.441273
100,9387,0.467826
1,9388,0.756988
2,9388,0.682979
10,9388,0.521098
100,9388,0.52634
1,9389,0.539553
2,9389,0.661077
10,9389,0.542408
100,9389,0.45625
1,9390,0.127257
2,9390,0.489164
10,9390,0.458304
100,9390,0.480026
1,9391,0.677221
2,9391,0.633603
10,9391,0.497242
100,9391,0.510675
1,9392,0.606094
2,9392,0.585519
10,9392,0.535222
100,9392,0.463948
1,9393,0.425811
2,9393,0.419509
10,9393,0.365802
100,9393,0.500323
1,9394,0.175429
2,9394,0.312678
10,9394,0.569499
100,9394,0.513334
1,9395,0.363093
2,9395,0.625569
10,9395,0.484147
100,9395,0.460802
1,9396,0.832192
2,9396,0.646538
10,9396,0.577767
100,9396,0.50554
1,9397,0.46578
2,9397,0.601148
10,9397,0.525512
100,9397,0.532082
1,9398,0.143308
2,9398,0.528145
10,9398,0.492258
100,9398,0.496009
1,9399,0.863741
2,9399,0.623562
10,9399,0.522389
100,9399,0.512423
1,9400,0.449124
2,9400,0.654536
10,9400,0.438355
100,9400,0.510151
1,9401,0.742645
2,9401,0.544383
10,9401,0.54955
100,9401,0.50822
1,9402,0.715279
2,9402,0.730503
10,9402,0.473082
100,9402,0.501174
1,9403,0.395052
2,9403,0.396675
10,9403,0.568
100,9403,0.499805
1,9404,0.0330091
2,9404,0.181301
10,9404,0.384527
100,9404,0.513842
1,9405,0.419934
2,9405,0.463172
10,9405,0.529876
100,9405,0.483175
1,9406,0.767889
2,9406,0.826298
10,9406,0.552208
100,9406,0.494173
1,9407,0.0706376
2,9407,0.305392
10,9407,0.34428
100,9407,0.487657
1,9408,0.357012
2,9408,0.513549
10,9408,0.668376
100,9408,0.515084
1,9409,0.751284
2,9409,0.753687
10,9409,0.504045
100,9409,0.499521
1,9410,0.75461
2,9410,0.715324
10,9410,0.42025
100,9410,0.487956
1,9411,0.661605
2,9411,0.358233
10,9411,0.573446
100,9411,0.421516
1,9412,0.526107
2,9412,0.584561
10,9412,0.433195
100,9412,0.470153
1,9413,0.590213
2,9413,0.300954
10,9413,0.336843
100,9413,0.518358
1,9414,0.590611
2,9414,0.472263
10,9414,0.374839
100,9414,0.478471
1,9415,0.856318
