N,extraction,value
1,8233,-0.83063
2,8233,-0.22222
10,8233,0.920731
100,8233,-0.834612
1,8234,-0.0861517
2,8234,-0.216375
10,8234,1.02204
100,8234,0.278287
1,8235,-1.46249
2,8235,-1.07265
10,8235,-0.0587424
100,8235,-1.13989
1,8236,0.452693
2,8236,-0.932124
10,8236,0.929024
100,8236,-0.294788
1,8237,1.34491
2,8237,0.730759
10,8237,0.472538
100,8237,0.0135447
1,8238,14.2394
2,8238,5.16806
10,8238,2.62068
100,8238,-9.07758
1,8239,-0.108748
2,8239,0.327706
10,8239,3.8901
100,8239,2.8231
1,8240,-3.42186
2,8240,-1.19616
10,8240,0.752
100,8240,-0.168184
1,8241,3.86895
2,8241,2.40721
10,8241,1.63499
100,8241,-0.10615
1,8242,1.60136
2,8242,1.86474
10,8242,-0.259599
100,8242,-0.0726197
1,8243,-1.89246
2,8243,-0.921174
10,8243,-0.443003
100,8243,-0.982593
1,8244,-0.726969
2,8244,0.243084
10,8244,1.93156
100,8244,-0.0991896
1,8245,-0.676988
2,8245,-1.41925
10,8245,3.87376
100,8245,-0.701513
1,8246,-0.345563
2,8246,-0.369677
10,8246,834.999
100,8246,84.5672
1,8247,-0.0544865
2,8247,-5.83044
10,8247,-1.85437
100,8247,-0.105851
1,8248,0.435499
2,8248,-0.950405
10,8248,1.50061
100,8248,1.04771
1,8249,-0.0571032
2,8249,0.800904
10,8249,0.344196
100,8249,3.4167
1,8250,0.149359
2,8250,0.138566
10,8250,1.50352
100,8250,-0.149779
1,8251,0.120014
2,8251,-1.07419
10,8251,1.07262
100,8251,-3.37824
1,8252,-0.0189813
2,8252,2.694
10,8252,1.61614
100,8252,0.667816
1,8253,6.26868
2,8253,-1.23856
10,8253,-0.024978
100,8253,3.81661
1,8254,2.56586
2,8254,1.36744
10,8254,6.89624
100,8254,38.4387
1,8255,0.627293
2,8255,0.318336
10,8255,0.0594037
100,8255,1.96188
1,8256,2.38465
2,8256,2.64206
10,8256,1.2652
100,8256,0.0226527
1,8257,2.7459
2,8257,1.45914
10,8257,1.62914
100,8257,-0.0735791
1,8258,0.0722125
2,8258,0.0476594
10,8258,3.7001
100,8258,0.253781
1,8259,-0.209285
2,8259,-0.517207
10,8259,1.00281
100,8259,4.41415
1,8260,-0.485666
2,8260,-48.9964
10,8260,-9.61302
100,8260,1.47106
1,8261,-0.790586
2,8261,-0.100619
10,8261,3.61924
100,8261,-0.857353
1,8262,-0.322399
2,8262,-0.279401
10,8262,0.467793
100,8262,-1.59034
1,8263,3.61948
2,8263,1.33583
10,8263,-1.10816
100,8263,-2.90969
1,8264,0.547552
2,8264,2.8418
10,8264,1.84046
100,8264,-0.210028
1,8265,0.321818
2,8265,0.329407
10,8265,0.195511
100,8265,0.568353
1,8266,-11.0694
2,8266,-4.69628
10,8266,1.19856
100,8266,6.18529
1,8267,0.765025
2,8267,0.495101
10,8267,0.832551
100,8267,1.4335
1,8268,0.56105
2,8268,1.15389
10,8268,0.456676
100,8268,-0.752448
1,8269,3.11604
2,8269,1.4743
10,8269,0.700031
100,8269,1.98436
1,8270,1.2365
2,8270,1.26773
10,8270,-5.14409
100,8270,-8.28937
1,8271,-0.76891
2,8271,0.813004
10,8271,-0.00686215
100,8271,-2.24099
1,8272,4.84584
2,8272,2.58213
10,8272,0.233379
100,8272,-2.70999
1,8273,0.142584
2,8273,0.227879
10,8273,-0.186185
100,8273,-0.374781
1,8274,0.654349
2,8274,0.335968
10,8274,-1.45605
100,8274,-0.283107
1,8275,4.53922
2,8275,-1.98686
10,8275,-26.533
100,8275,-1.745
1,8276,1.10391
2,8276,0.971162
10,8276,-5.16943
100,8276,1.62938
1,8277,-0.666913
2,8277,0.00180521
10,8277,0.00871905
100,8277,-0.209284
1,8278,0.600847
2,8278,0.0298089
10,8278,-140.103
100,8278,-11.7116
1,8279,-3.535
2,8279,-2.07717
10,8279,907.477
100,8279,90.2622
1,8280,0.688268
2,8280,0.496277
10,8280,0.580277
100,8280,-2.72458
1,8281,-4.44593
2,8281,-6.92607
10,8281,-15.3732
100,8281,-2.27387
1,8282,-0.364591
2,8282,-0.329988
10,8282,5.47347
100,8282,2.35543
1,8283,-0.627531
2,8283,-2.31951
10,8283,0.450109
100,8283,0.556238
1,8284,0.0931163
2,8284,-0.29949
10,8284,-10.5426
100,8284,-1.08201
1,8285,4.04162
2,8285,2.11215
10,8285,-5.8543
100,8285,1.23544
1,8286,-0.138956
2,8286,0.113224
10,8286,-0.320303
100,8286,-1.37331
1,8287,0.706318
2,8287,2.10891
10,8287,-0.715101
100,8287,-3.6844
1,8288,3.1445
2,8288,7.15928
10,8288,1.08309
100,8288,-0.709426
1,8289,2.26295
2,8289,0.565367
10,8289,-0.00129687
100,8289,0.723648
1,8290,-0.963339
2,8290,-1.09999
10,8290,-0.380212
100,8290,0.611157
1,8291,0.638469
2,8291,0.137903
10,8291,0.13229
100,8291,-1.22977
1,8292,-0.886154
2,8292,-0.406187
10,8292,-0.457011
100,8292,0.714856
1,8293,6.25715
2,8293,-25.663
10,8293,-5.53261
100,8293,2.33369
1,8294,-1.29762
2,8294,1.04316
10,8294,-0.156668
100,8294,-1.96935
1,8295,0.189301
2,8295,-0.540257
10,8295,-8.32638
100,8295,-1.40697
1,8296,-0.135335
2,8296,-4.37495
10,8296,-1.17717
100,8296,-0.145313
1,8297,3.66179
2,8297,1.346
10,8297,-1.09953
100,8297,-0.450049
1,8298,0.171287
2,8298,-0.162966
10,8298,6.64799
100,8298,-5.84134
1,8299,-0.589378
2,8299,1.35352
10,8299,0.303474
100,8299,-0.69597
1,8300,0.667423
2,8300,0.386522
10,8300,-0.0734169
100,8300,1.77472
1,8301,-0.446113
2,8301,0.149176
10,8301,-1.81716
100,8301,-1.47011
1,8302,0.422396
2,8302,-0.269507
10,8302,0.0979764
100,8302,-0.458412
1,8303,-2.70354
2,8303,-31.571
10,8303,-7.08103
100,8303,-1.17028
1,8304,-2.90168
2,8304,-1.82886
10,8304,-0.248491
100,8304,-0.305869
1,8305,-0.271462
2,8305,0.986653
10,8305,-0.0469317
100,8305,0.638746
1,8306,0.477096
2,8306,2.32892
10,8306,-33.8217
100,8306,-3.29205
1,8307,-6.27775
2,8307,-2.6746
10,8307,-0.105368
100,8307,7.37671
1,8308,1.49178
2,8308,1.03638
10,8308,1.06328
100,8308,0.0865022
1,8309,1.80947
2,8309,10.2475
10,8309,2.39779
100,8309,0.4229
1,8310,9.48448
2,8310,4.445
10,8310,0.992329
100,8310,-1.36154
1,8311,0.805721
2,8311,-0.225377
10,8311,0.218291
100,8311,1.04108
1,8312,-0.36134
2,8312,-0.372745
10,8312,-0.410184
100,8312,-0.868967
1,8313,0.896722
2,8313,0.373352
10,8313,1.35213
100,8313,-0.156436
1,8314,3.2985
2,8314,1.92365
10,8314,-0.398543
100,8314,-0.26721
1,8315,-20.1672
2,8315,-11.5137
10,8315,-1.99356
100,8315,-0.195962
1,8316,4.7623
2,8316,2.14632
10,8316,-0.215001
100,8316,0.394349
1,8317,0.566294
2,8317,0.854287
10,8317,0.33691
100,8317,0.500855
1,8318,15.9565
2,8318,7.80027
10,8318,-0.568455
100,8318,1.52525
1,8319,0.303356
2,8319,1.08285
10,8319,-0.236652
100,8319,1.41081
1,8320,0.266732
2,8320,-8.56482
10,8320,-1.27063
100,8320,-4.9838
1,8321,-0.596654
2,8321,4.30956
10,8321,3.77885
100,8321,2.15842
1,8322,0.731419
2,8322,1.28377
10,8322,14.7538
100,8322,0.114268
1,8323,0.913129
2,8323,0.0550081
10,8323,0.224112
100,8323,-4.59475
1,8324,0.141633
2,8324,-1.68284
10,8324,-14.0178
100,8324,18.8401
1,8325,0.745802
2,8325,0.420378
10,8325,-1.60671
100,8325,1.79162
1,8326,2.04937
2,8326,0.464487
10,8326,0.627503
100,8326,1.53464
1,8327,1.15693
2,8327,2.4321
10,8327,-0.897583
100,8327,0.349096
1,8328,0.42739
2,8328,2.25215
10,8328,-0.0213729
100,8328,0.232113
1,8329,0.73888
2,8329,1.44372
10,8329,0.0701894
100,8329,-3.53087
1,8330,-0.814247
2,8330,-0.908352
10,8330,0.007477
100,8330,-1.64618
1,8331,28.6184
2,8331,14.3567
10,8331,4.77729
100,8331,2.03235
1,8332,-0.864909
2,8332,-0.77577
10,8332,-0.662257
100,8332,-1.61692
1,8333,-0.601782
2,8333,-1.01754
10,8333,-9.76556
100,8333,-8.40467
1,8334,-1.92135
2,8334,-2.41018
10,8334,16.62
100,8334,2.78229
1,8335,-15.8159
2,8335,-8.04902
10,8335,3.15499
100,8335,0.0475096
1,8336,-4.11601
2,8336,-1.4854
10,8336,-0.566857
100,8336,-0.21677
1,8337,-0.606292
2,8337,-4.68666
10,8337,-9.15068
100,8337,-4.6979
1,8338,0.989254
2,8338,-1.08743
10,8338,-0.0431787
100,8338,-0.181002
1,8339,1.08604
2,8339,-5.1603
10,8339,-1.071
100,8339,0.288037
1,8340,1.61044
2,8340,0.632202
10,8340,8.2251
100,8340,2.20242
1,8341,-0.526805
2,8341,-1.71524
10,8341,-0.957307
100,8341,-0.374666
1,8342,0.947752
2,8342,0.76544
10,8342,-0.354447
100,8342,16.5346
1,8343,1.19115
2,8343,-0.0686932
10,8343,-0.962809
100,8343,5.26312
1,8344,-17.276
2,8344,-9.88749
10,8344,-1.42939
100,8344,-2.81701
1,8345,0.271321
2,8345,0.683047
10,8345,-11.4746
100,8345,-1.21251
1,8346,12.4329
2,8346,11.1106
10,8346,3.57721
100,8346,0.520864
1,8347,-1.45884
2,8347,0.0824123
10,8347,-0.277908
100,8347,-0.338482
1,8348,3.53394
2,8348,1.8837
10,8348,-0.149834
100,8348,1.10439
1,8349,6.20963
2,8349,6.62521
10,8349,1.88906
100,8349,-0.105246
1,8350,0.929897
2,8350,2.25752
10,8350,0.586954
100,8350,1.21586
1,8351,-2.97264
2,8351,208.335
10,8351,43.0719
100,8351,5.08853
1,8352,-10.1439
2,8352,-5.31807
10,8352,-0.00376418
100,8352,-5.55972
1,8353,0.768086
2,8353,0.61165
10,8353,-0.286979
100,8353,-0.702216
1,8354,0.167953
2,8354,0.586068
10,8354,0.644033
100,8354,-1.39082
1,8355,-0.0330592
2,8355,0.53659
10,8355,0.549253
100,8355,-0.136882
1,8356,-1.30808
2,8356,0.461532
10,8356,-7.85066
100,8356,-0.508828
1,8357,0.49574
2,8357,0.65288
10,8357,-23.7246
100,8357,-3.34468
1,8358,-0.173893
2,8358,-1.43742
10,8358,1.60478
100,8358,-1.46331
1,8359,0.346415
2,8359,-0.275723
10,8359,-1.46882
100,8359,-0.194352
1,8360,-2.81502
2,8360,-1.22018
10,8360,-3.49921
100,8360,0.86643
1,8361,0.815065
2,8361,0.397908
10,8361,-0.548317
100,8361,0.41403
1,8362,0.877363
2,8362,0.571225
10,8362,0.316099
100,8362,1.61679
1,8363,2.90577
2,8363,1.35272
10,8363,0.316064
100,8363,0.720763
1,8364,-0.909932
2,8364,-7.53281
10,8364,30.0189
100,8364,2.95538
1,8365,-1.36703
2,8365,-0.544209
10,8365,-0.835895
100,8365,0.464152
1,8366,-0.798974
2,8366,0.104995
10,8366,-0.920774
100,8366,8.90263
1,8367,-0.37822
2,8367,-0.933645
10,8367,1.98
100,8367,-43.0111
1,8368,0.329264
2,8368,0.638669
10,8368,-0.878652
100,8368,-2.43716
1,8369,-0.492291
2,8369,-0.45953
10,8369,-0.198841
100,8369,-0.0231936
1,8370,-0.551316
2,8370,0.335026
10,8370,0.198789
100,8370,-4.72108
1,8371,0.329156
2,8371,-1.43817
10,8371,-0.689979
100,8371,0.390264
1,8372,-0.111953
2,8372,-0.119609
10,8372,-0.306539
100,8372,-0.796608
1,8373,0.219216
2,8373,2.0517
10,8373,-1.13004
100,8373,-0.208005
1,8374,0.954027
2,8374,0.422713
10,8374,-5.40605
100,8374,-0.447697
1,8375,9.07704
2,8375,4.67623
10,8375,-3.64782
100,8375,-1.35282
1,8376,-1.90492
2,8376,-1.58162
10,8376,1.16606
100,8376,-2.17186
1,8377,-14.2324
2,8377,-7.22676
10,8377,-0.537714
100,8377,1.02614
1,8378,0.993194
2,8378,1.12828
10,8378,1.55602
100,8378,0.990791
1,8379,0.72734
2,8379,0.552468
10,8379,0.00401315
100,8379,0.780243
1,8380,6.2747
2,8380,2.44575
10,8380,41.2806
100,8380,5.31852
1,8381,1.75819
2,8381,0.0261181
10,8381,0.992397
100,8381,-3.60011
1,8382,-0.740807
2,8382,7.9082
10,8382,1.24173
100,8382,-0.388809
1,8383,-1.0882
2,8383,0.546034
10,8383,-8.85389
100,8383,-0.792561
1,8384,0.48171
2,8384,-1.67485
10,8384,-14.226
100,8384,-1.63781
1,8385,0.848593
2,8385,1.93718
10,8385,9.61933
100,8385,1.51037
1,8386,1.27146
2,8386,-0.993146
10,8386,0.577907
100,8386,1.1329
1,8387,-2.64658
2,8387,-1.46123
10,8387,-0.833772
100,8387,0.183488
1,8388,0.204655
2,8388,0.81283
10,8388,0.809976
100,8388,-0.645918
1,8389,-1.89522
2,8389,-0.160379
10,8389,-1.75796
100,8389,-2.67851
1,8390,-0.454145
2,8390,-3.443
10,8390,1.37036
100,8390,-0.403286
1,8391,-0.355944
2,8391,2.6208
10,8391,0.843921
100,8391,-5.93272
1,8392,-2.6786
2,8392,0.293466
10,8392,-0.128378
100,8392,-0.292568
1,8393,167.192
2,8393,50.1592
10,8393,10.3658
100,8393,2.63148
1,8394,0.682574
2,8394,-0.359844
10,8394,-1.17063
100,8394,-0.409946
1,8395,0.126275
2,8395,-0.0939403
10,8395,-0.675439
100,8395,0.877881
1,8396,1.28693
2,8396,0.325478
10,8396,0.592312
100,8396,-0.79863
1,8397,0.654997
2,8397,0.0347579
10,8397,-14.1514
100,8397,-2.67112
1,8398,-1.12176
2,8398,-0.747255
10,8398,-0.709408
100,8398,-0.53515
1,8399,2.12504
2,8399,0.402329
10,8399,-0.155334
100,8399,-1.28085
1,8400,0.818842
2,8400,0.762898
10,8400,-0.906318
100,8400,2.58067
1,8401,2.07655
2,8401,2.99969
10,8401,0.662805
100,8401,1.86604
1,8402,-9.79149
2,8402,-4.86656
10,8402,-0.755511
100,8402,1.34427
1,8403,-0.404872
2,8403,1.62293
10,8403,2.80343
100,8403,-27.1538
1,8404,0.647731
2,8404,-0.344854
10,8404,-0.718865
100,8404,-0.0113173
1,8405,0.0832195
2,8405,-2.16648
10,8405,-0.880817
100,8405,-4.74059
1,8406,92.2405
2,8406,46.3007
10,8406,9.95082
100,8406,-0.0738794
1,8407,-0.992867
2,8407,-0.618907
10,8407,-0.765489
100,8407,-10.6559
1,8408,0.52129
2,8408,1.22869
10,8408,1.14589
100,8408,0.526869
1,8409,0.853405
2,8409,0.777042
10,8409,-1.21037
100,8409,1.55314
1,8410,0.577403
2,8410,0.041174
10,8410,0.774584
100,8410,-0.407759
1,8411,0.615941
2,8411,0.554297
10,8411,-1.75044
100,8411,0.0452951
1,8412,1.50792
2,8412,0.323855
10,8412,0.0459512
100,8412,-0.364728
1,8413,0.553937
2,8413,-0.21462
10,8413,1.93387
100,8413,-2.52955
1,8414,0.00957445
2,8414,-0.799632
10,8414,-1.95486
100,8414,-0.676678
1,8415,-0.79089
2,8415,-0.0341832
10,8415,-0.967029
100,8415,1.13451
1,8416,-3.24894
2,8416,-3.53632
10,8416,-1.30102
100,8416,-0.0952912
1,8417,-0.418678
2,8417,-0.939737
10,8417,-3.53251
100,8417,0.261363
1,8418,0.562116
2,8418,0.992729
10,8418,-5.16046
100,8418,-0.318452
1,8419,-4.77642
2,8419,-2.2404
10,8419,-2.503
100,8419,-6.77545
1,8420,-1.36143
2,8420,-0.4542
10,8420,-0.142987
100,8420,1.4404
1,8421,2.69225
2,8421,2.55882
10,8421,-5.57142
100,8421,1.18204
1,8422,-0.825725
2,8422,-0.730915
10,8422,0.0459679
100,8422,2.26072
1,8423,0.950215
2,8423,0.322451
10,8423,-0.483434
100,8423,-1.36367
1,8424,-2.10176
2,8424,-1.25759
10,8424,1.73486
100,8424,0.398766
1,8425,2.17165
2,8425,-4.6814
10,8425,0.899647
100,8425,1.97415
1,8426,-1.03627
2,8426,-0.103386
10,8426,-3.16151
100,8426,0.639637
1,8427,0.72295
2,8427,11.4295
10,8427,-12.6471
100,8427,-1.39667
1,8428,-0.969644
2,8428,-0.276373
10,8428,-0.262605
100,8428,-0.193497
1,8429,1.04628
2,8429,0.797629
10,8429,0.39394
100,8429,3.8639
1,8430,-0.0644234
2,8430,10.6474
10,8430,1.30562
100,8430,0.247
1,8431,-0.397935
2,8431,-1.44192
10,8431,0.642265
100,8431,-1.00831
1,8432,0.970126
2,8432,2.16236
10,8432,-5.03684
100,8432,0.65439
1,8433,-0.0820795
2,8433,-0.0224492
10,8433,-3.22071
100,8433,2.3893
1,8434,0.851628
2,8434,0.64269
10,8434,1.04672
100,8434,0.822419
1,8435,-1.50859
2,8435,-1.29886
10,8435,-0.176798
100,8435,8.36548
1,8436,0.75807
2,8436,0.87516
10,8436,-0.859575
100,8436,65.4374
1,8437,0.0571604
2,8437,10.8819
10,8437,1.64998
100,8437,-0.905316
1,8438,1.48813
2,8438,1.31761
10,8438,-1.87923
100,8438,-3.25286
1,8439,2.78516
2,8439,1.50382
10,8439,0.913148
100,8439,13.0942
1,8440,0.524753
2,8440,23.4566
10,8440,4.00251
100,8440,-0.720385
1,8441,0.51521
2,8441,0.385931
10,8441,-0.152383
100,8441,1.29255
1,8442,-0.1713
2,8442,0.243519
10,8442,0.230929
100,8442,-3.44151
1,8443,0.102428
2,8443,1.15506
10,8443,-0.857829
100,8443,-15.5973
1,8444,0.165749
2,8444,0.268256
10,8444,-0.232169
100,8444,-0.306063
1,8445,-6.92014
2,8445,-2.62245
10,8445,-1.32024
100,8445,-3.15763
1,8446,-0.0476535
2,8446,1.1029
10,8446,1.55544
100,8446,21.7971
1,8447,1.68241
2,8447,0.925253
10,8447,0.137069
100,8447,0.403969
1,8448,-0.524593
2,8448,-8.77475
10,8448,-2.1736
100,8448,1.54238
1,8449,5.04064
2,8449,2.97095
10,8449,1.09095
100,8449,0.602676
1,8450,0.811311
2,8450,0.55783
10,8450,0.206307
100,8450,7.72924
1,8451,-4.08455
2,8451,-2.13625
10,8451,-1.8055
100,8451,20.2347
1,8452,27.9038
2,8452,15.0987
10,8452,5.22524
100,8452,-7.01568
1,8453,1.23364
2,8453,0.981886
10,8453,2.3043
100,8453,0.972352
1,8454,-2.09308
2,8454,9.45583
10,8454,3.06073
100,8454,-4.6715
1,8455,0.169126
2,8455,1.52886
10,8455,0.475249
100,8455,16.3774
1,8456,10.6934
2,8456,5.15354
10,8456,-1.65635
100,8456,-9.17998
1,8457,3.49889
2,8457,8.64448
10,8457,-14.25
100,8457,-1.49735
1,8458,0.994723
2,8458,0.592944
10,8458,0.210702
100,8458,-0.446462
1,8459,-0.231923
2,8459,-0.0793918
10,8459,-0.507638
100,8459,-3.52281
1,8460,-0.511591
2,8460,-1.25782
10,8460,-0.623785
100,8460,1.76487
1,8461,0.630745
2,8461,0.450745
10,8461,-0.602979
100,8461,-0.11294
1,8462,1.35618
2,8462,0.322104
10,8462,4.70413
100,8462,0.76207
1,8463,-1.83844
2,8463,-1.13419
10,8463,0.553041
100,8463,-0.37293
1,8464,-0.823705
2,8464,-0.520899
10,8464,3.63245
100,8464,1.94969
1,8465,-2.41116
2,8465,-0.687872
10,8465,1.30228
100,8465,-0.834181
1,8466,0.308525
2,8466,-0.450092
10,8466,2.05601
100,8466,0.150648
1,8467,-0.314398
2,8467,-0.00377492
10,8467,-1.22358
100,8467,-15.7041
1,8468,-7.13685
2,8468,28.1748
10,8468,24.1718
100,8468,-1.816
1,8469,-2.42537
2,8469,-0.0479295
10,8469,-0.466129
100,8469,-0.509472
1,8470,1.18736
2,8470,0.433001
10,8470,-0.197364
100,8470,19.3595
1,8471,-0.263094
2,8471,0.13432
10,8471,-0.713948
100,8471,0.652502
1,8472,0.243037
2,8472,-0.0441081
10,8472,10.682
100,8472,0.885856
1,8473,-7.40837
2,8473,-2.28164
10,8473,0.833629
100,8473,-2.20514
1,8474,-3.59474
2,8474,-1.66835
10,8474,-0.784352
100,8474,-0.527951
1,8475,9.395
2,8475,-174.078
10,8475,-35.4529
100,8475,-5.43485
1,8476,-0.0147596
2,8476,0.749004
10,8476,-0.485259
100,8476,0.0517036
1,8477,2.78409
2,8477,1.02836
10,8477,0.814932
100,8477,0.049215
1,8478,0.517812
2,8478,-0.442495
10,8478,-0.876489
100,8478,-0.411085
1,8479,0.824074
2,8479,-0.0830837
10,8479,0.527122
100,8479,0.658717
1,8480,0.455823
2,8480,-0.0509136
10,8480,2.18177
100,8480,14.2138
1,8481,13.5914
2,8481,6.83715
10,8481,1.8454
100,8481,0.0333016
1,8482,1.13092
2,8482,4.13132
10,8482,-1.26277
100,8482,-7.23882
1,8483,-1.77524
2,8483,0.460742
10,8483,-0.932674
100,8483,0.111112
1,8484,-4.16714
2,8484,-1.40133
10,8484,0.838037
100,8484,-1.81189
1,8485,-4.83955
2,8485,-0.975164
10,8485,8.68364
100,8485,3.72668
1,8486,-1.58666
2,8486,0.545331
10,8486,0.343371
100,8486,-0.653343
1,8487,-180.224
2,8487,-90.2225
10,8487,37.7614
100,8487,3.50742
1,8488,0.552447
2,8488,-2.02697
10,8488,-4.95228
100,8488,-0.597046
1,8489,-12.3695
2,8489,-9.40181
10,8489,-2.53564
100,8489,0.0348095
1,8490,1.89229
2,8490,2.58038
10,8490,0.204773
100,8490,57.4643
1,8491,-5.15239
2,8491,-3.67624
10,8491,-3.42543
100,8491,-2.22021
1,8492,-7.24695
2,8492,-2.44259
10,8492,-1.01558
100,8492,-2.3588
1,8493,38.9786
2,8493,20.9981
10,8493,3.27758
100,8493,6.76309
1,8494,-1.08702
2,8494,0.686769
10,8494,0.940254
100,8494,-0.157323
1,8495,0.697864
2,8495,-0.491261
10,8495,0.00424962
100,8495,-2.28852
1,8496,-1.3296
2,8496,-2.1532
10,8496,1.48035
100,8496,-14.6073
1,8497,-25.6116
2,8497,-16.4833
10,8497,-3.04485
100,8497,-0.0369499
1,8498,-2.92203
2,8498,-2.29279
10,8498,-0.0930591
100,8498,-0.0647974
1,8499,0.654176
2,8499,-0.0241018
10,8499,-0.277239
100,8499,1.87401
1,8500,-0.0408765
2,8500,0.189198
10,8500,1.16324
100,8500,-0.205785
1,8501,-1.3133
2,8501,-0.251846
10,8501,0.898369
100,8501,1.59471
1,8502,1.09029
2,8502,0.986474
10,8502,0.301549
100,8502,-1.21552
1,8503,0.515572
2,8503,-1.38587
10,8503,-0.646556
100,8503,-0.0744175
1,8504,-2.52981
2,8504,-1.11219
10,8504,0.851396
100,8504,-3.43933
1,8505,-0.254554
2,8505,-0.737379
10,8505,-0.776236
100,8505,1.54666
1,8506,2.28185
2,8506,1.33648
10,8506,0.126548
100,8506,6.24189
1,8507,6.87583
2,8507,3.54147
10,8507,-0.712183
100,8507,-0.45114
1,8508,-0.978339
2,8508,-0.971575
10,8508,0.330788
100,8508,0.60131
1,8509,-0.407609
2,8509,0.780502
10,8509,-1.21125
100,8509,-0.322735
1,8510,0.706021
2,8510,-1.2774
10,8510,0.393078
100,8510,-3.81995
1,8511,-3.26929
2,8511,-1.79201
10,8511,-0.629501
100,8511,2.1849
1,8512,-0.0446769
2,8512,-0.474641
10,8512,-0.748379
100,8512,0.695668
1,8513,-0.578986
2,8513,-0.541129
10,8513,-1.29206
100,8513,-0.544804
1,8514,3.98729
2,8514,1.11721
10,8514,-3.88782
100,8514,-1.1162
1,8515,0.409217
2,8515,0.431522
10,8515,-0.454351
100,8515,2.51083
1,8516,2.83064
2,8516,1.41224
10,8516,-0.00955392
100,8516,2.16226
1,8517,-1.10402
2,8517,0.322752
10,8517,-6.09915
100,8517,-1.11055
1,8518,3.17641
2,8518,1.83614
10,8518,1.73244
100,8518,11.8542
1,8519,0.141326
2,8519,0.854766
10,8519,0.210287
100,8519,-1.01876
1,8520,0.170215
2,8520,-0.16365
10,8520,0.0346069
100,8520,-0.530801
1,8521,-0.439883
2,8521,-0.819823
10,8521,-1.54122
100,8521,-0.254083
1,8522,-0.145583
2,8522,0.359615
10,8522,-0.614883
100,8522,0.600518
1,8523,-1.22756
2,8523,-0.188357
10,8523,0.740781
100,8523,0.124565
1,8524,0.286656
2,8524,0.255997
10,8524,0.00386189
100,8524,1.06247
1,8525,0.0568766
2,8525,-0.777872
10,8525,-2.12128
100,8525,-0.925665
1,8526,-2.35157
2,8526,-7.42502
10,8526,-1.50089
100,8526,-1.06249
1,8527,1.08774
2,8527,0.576695
10,8527,-3.76788
100,8527,1.10441
1,8528,0.636986
2,8528,0.380451
10,8528,4.70831
100,8528,1.42607
1,8529,0.391084
2,8529,0.269675
10,8529,-0.603957
100,8529,0.232305
1,8530,68.2118
2,8530,33.1459
10,8530,6.08043
100,8530,-8.0247
1,8531,10.0342
2,8531,4.96
10,8531,1.20173
100,8531,-1.11423
1,8532,-2.8828
2,8532,-2.86516
10,8532,0.0429452
100,8532,2.86237
1,8533,3.41132
2,8533,1.32457
10,8533,1.603
100,8533,0.397037
1,8534,4.06016
2,8534,2.60687
10,8534,0.367527
100,8534,-0.44968
1,8535,0.673397
2,8535,-1.63453
10,8535,3.19995
100,8535,-0.265016
1,8536,-0.895426
2,8536,0.996419
10,8536,-1.23665
100,8536,2.08152
1,8537,0.285391
2,8537,2.26143
10,8537,0.570509
100,8537,0.314844
1,8538,-0.491912
2,8538,-1.14702
10,8538,0.490321
100,8538,2.13417
1,8539,1.02624
2,8539,1.48458
10,8539,2.71945
100,8539,-0.109772
1,8540,0.821505
2,8540,-1.16531
10,8540,-2.48204
100,8540,0.855089
1,8541,10.1473
2,8541,4.98795
10,8541,2.07081
100,8541,-1.45165
1,8542,0.282988
2,8542,-0.303395
10,8542,0.0158398
100,8542,0.430552
1,8543,-0.42154
2,8543,-0.379238
10,8543,-1.15615
100,8543,-0.412757
1,8544,0.714144
2,8544,1.09175
10,8544,3.77491
100,8544,-1.83162
1,8545,-2.308
2,8545,-0.577926
10,8545,2.20928
100,8545,-0.30107
1,8546,0.177826
2,8546,-0.328629
10,8546,41.303
100,8546,4.33445
1,8547,-8.78808
2,8547,-5.21673
10,8547,-0.289382
100,8547,-1.02396
1,8548,-1.93555
2,8548,-0.166601
10,8548,-0.398358
100,8548,1.49861
1,8549,-4.15959
2,8549,-1.75371
10,8549,-0.0266821
100,8549,-1.3114
1,8550,-2.88926
2,8550,-1.14929
10,8550,-0.548955
100,8550,2.89905
1,8551,3.93858
2,8551,2.21349
10,8551,1.72753
100,8551,0.376054
1,8552,-0.871119
2,8552,2.20886
10,8552,-0.0771496
100,8552,11.0236
1,8553,-0.387027
2,8553,-0.687993
10,8553,246.719
100,8553,26.1204
1,8554,1.19324
2,8554,1.18668
10,8554,-0.859677
100,8554,-0.892043
1,8555,1.34143
2,8555,6.22546
10,8555,1.45724
100,8555,-0.533709
1,8556,0.0560515
2,8556,0.680913
10,8556,0.719037
100,8556,0.650406
1,8557,-0.463462
2,8557,0.357346
10,8557,-0.119305
100,8557,-1.54289
1,8558,-3.68785
2,8558,-0.883069
10,8558,1.17125
100,8558,-107.318
1,8559,-0.237019
2,8559,-0.803308
10,8559,-0.324396
100,8559,-0.00146128
1,8560,-1.97244
2,8560,-2.06565
10,8560,-0.709564
100,8560,1.18238
1,8561,0.765743
2,8561,-0.218074
10,8561,0.0175502
100,8561,-0.213838
1,8562,-0.77911
2,8562,-0.211848
10,8562,4.26886
100,8562,4.52199
1,8563,-0.0811952
2,8563,3.02948
10,8563,1.13627
100,8563,12.8613
1,8564,-0.967939
2,8564,-0.157302
10,8564,6.11127
100,8564,0.278377
1,8565,0.52959
2,8565,-0.711668
